table,id,parent_id,project_id,contract_number,parent_title,parent_status,line_number,budget_code,normalized_budget_code,description,amount,reason,typed_candidate_ids,typed_candidate_labels,other_candidate_ids,other_candidate_labels,recommended_action
"purchase_order_sov_items","327cf11b-61c4-4b1c-8254-9b441a25f31f","02966cb1-7bd5-4821-aadc-de4489d086af","1008","000107","ALTANSPSS Survey at Niemann Ace Hardware will be performed i","Approved","1","022113","022113","Cost of Contracts- Subco","13500","no_project_budget_code_match","","","","","Create/activate the missing project budget code or mark the row intentionally unmapped."
"purchase_order_sov_items","0f60c147-ddf7-4273-9c19-f5fdf3dd4919","0349a1c6-5c7b-4662-8d50-34755e4390a3","761","PO-5347-0002","Structural Engineer","Approved","1","50-5000","505000","Design","8000","no_project_budget_code_match","","","","","Create/activate the missing project budget code or mark the row intentionally unmapped."
"purchase_order_sov_items","03f12301-dd16-488e-8630-3e7ce8449932","0349a1c6-5c7b-4662-8d50-34755e4390a3","761","PO-5347-0002","Structural Engineer","Approved","2","50-5000","505000","Pre-con","5805.65","no_project_budget_code_match","","","","","Create/activate the missing project budget code or mark the row intentionally unmapped."
"purchase_order_sov_items","a5bd74bf-c467-409c-92b7-172eb3b6ca77","1231c481-84a7-479a-81a5-2bac1835283d","43","000073","Exterior wood siding for the north side of the Collective Bu","Complete","1","062000","062000","Cost of Contracts- Material","150","ambiguous_typed_matches","7586b589-e309-461a-9dee-e03826740740;f266f595-13d9-4ee1-89e7-855661949bf9;606fd471-37b1-492b-b0ce-03121a071e50","06-2000.M;06-2000.X;06-2000.S","27db75d4-64ea-448d-b48e-44e10fba7070","06-2000","Manual selection required: choose the specific cost type candidate."
"purchase_order_sov_items","927e2b8f-a70c-449d-bff0-602050ee339d","1231c481-84a7-479a-81a5-2bac1835283d","43","000073","Exterior wood siding for the north side of the Collective Bu","Complete","2","062000","062000","Cost of Contracts- Material","432.53","ambiguous_typed_matches","7586b589-e309-461a-9dee-e03826740740;f266f595-13d9-4ee1-89e7-855661949bf9;606fd471-37b1-492b-b0ce-03121a071e50","06-2000.M;06-2000.X;06-2000.S","27db75d4-64ea-448d-b48e-44e10fba7070","06-2000","Manual selection required: choose the specific cost type candidate."
"purchase_order_sov_items","7a04e19f-9350-4933-8aac-c02eaadc1f68","1231c481-84a7-479a-81a5-2bac1835283d","43","000073","Exterior wood siding for the north side of the Collective Bu","Complete","3","062000","062000","Cost of Contracts- Material","535.5","ambiguous_typed_matches","7586b589-e309-461a-9dee-e03826740740;f266f595-13d9-4ee1-89e7-855661949bf9;606fd471-37b1-492b-b0ce-03121a071e50","06-2000.M;06-2000.X;06-2000.S","27db75d4-64ea-448d-b48e-44e10fba7070","06-2000","Manual selection required: choose the specific cost type candidate."
"purchase_order_sov_items","8bdf1853-d44a-4596-b218-fd0614dc1388","1915e9b0-3524-461e-ab25-4d64bf81ab1e","767","PO-1775827229731","Test Purchase Order - QA","Approved","1","","","Purchase Order Items","2500000000","blank_code_nonzero_amount","","","","","Source data repair required: assign a project budget code before this financial amount can be trusted."
"purchase_order_sov_items","3e5eac49-a2e6-4f3c-aa04-33184632ee00","2026b0d8-d4f5-4ab9-9f99-360783c86fe8","31","000064","Provide and deliver to job site the following materials:  He","Complete","1","211313","211313","Cost of Contracts- Subco","266092.02","ambiguous_typed_matches","5614a895-0fcc-4b49-b713-7f3c9af02d99;28487d72-7489-4529-b30e-bb02d639382a;5958c2f5-11a1-4694-9121-dd4d64f4a52b;304ea55e-827a-484f-8d5a-4885a170bf32","21-1313.L;21-1313.X;21-1313.S;21-1313.M","a37d3f1e-4ea1-48f2-9e62-06d06c422449","21-1313","Manual selection required: choose the specific cost type candidate."
"purchase_order_sov_items","d6339738-044b-4cec-acfe-555bd985b64e","2026b0d8-d4f5-4ab9-9f99-360783c86fe8","31","000064","Provide and deliver to job site the following materials:  He","Complete","2","211313","211313","Cost of Contracts- Subco","175762.38","ambiguous_typed_matches","5614a895-0fcc-4b49-b713-7f3c9af02d99;28487d72-7489-4529-b30e-bb02d639382a;5958c2f5-11a1-4694-9121-dd4d64f4a52b;304ea55e-827a-484f-8d5a-4885a170bf32","21-1313.L;21-1313.X;21-1313.S;21-1313.M","a37d3f1e-4ea1-48f2-9e62-06d06c422449","21-1313","Manual selection required: choose the specific cost type candidate."
"purchase_order_sov_items","44379a18-04e1-403c-9f5f-2a627f9d24cc","2026b0d8-d4f5-4ab9-9f99-360783c86fe8","31","000064","Provide and deliver to job site the following materials:  He","Complete","3","211313","211313","Cost of Contracts- Material","20459.23","ambiguous_typed_matches","5614a895-0fcc-4b49-b713-7f3c9af02d99;28487d72-7489-4529-b30e-bb02d639382a;5958c2f5-11a1-4694-9121-dd4d64f4a52b;304ea55e-827a-484f-8d5a-4885a170bf32","21-1313.L;21-1313.X;21-1313.S;21-1313.M","a37d3f1e-4ea1-48f2-9e62-06d06c422449","21-1313","Manual selection required: choose the specific cost type candidate."
"purchase_order_sov_items","7d1f656a-a8f5-44ad-8b56-acbe46288772","2026b0d8-d4f5-4ab9-9f99-360783c86fe8","31","000064","Provide and deliver to job site the following materials:  He","Complete","4","211313","211313","Cost of Contracts- Material","177.73","ambiguous_typed_matches","5614a895-0fcc-4b49-b713-7f3c9af02d99;28487d72-7489-4529-b30e-bb02d639382a;5958c2f5-11a1-4694-9121-dd4d64f4a52b;304ea55e-827a-484f-8d5a-4885a170bf32","21-1313.L;21-1313.X;21-1313.S;21-1313.M","a37d3f1e-4ea1-48f2-9e62-06d06c422449","21-1313","Manual selection required: choose the specific cost type candidate."
"purchase_order_sov_items","5dc03333-8703-4ab3-862e-701919b5cd90","2026b0d8-d4f5-4ab9-9f99-360783c86fe8","31","000064","Provide and deliver to job site the following materials:  He","Complete","5","214000","214000","Cost of Contracts- Subco","4879.68","ambiguous_typed_matches","e1954745-3b9c-4f5b-ba32-5ca001843239;e7052d62-4443-4e7d-815d-848e9b0f5b34","21-4000.L;21-4000.S","4a229d4f-6996-4f6e-a874-3e8342376ac3","21-4000","Manual selection required: choose the specific cost type candidate."
"purchase_order_sov_items","53e69381-b8fe-400e-a8ba-91ce9d66bcbe","28f8f65d-a4ac-42fb-9ffd-c660a688659f","31","000072","General Notes - Scope to be completed in full compliance wit","Complete","1","274000","274000","Cost of Contracts- Subco","10331.96","ambiguous_typed_matches","d5702b80-cc38-4205-a013-e1f2290db363;c130220a-be0c-47b3-be43-41ea2cb8d951","27-4000.L;27-4000.S","2883ccde-52b8-4c8e-adc3-dd5e3a06a86e","27-4000","Manual selection required: choose the specific cost type candidate."
"purchase_order_sov_items","ec1fddec-aad2-4a9b-8ae5-318d150284bd","2d4f4263-6469-431d-b6a3-3f905919f2a2","767","PO-1775829268393","Test Purchase Order - QA Pass 2","Draft","1","","","Purchase Order Items","2500000000","blank_code_nonzero_amount","","","","","Source data repair required: assign a project budget code before this financial amount can be trusted."
"purchase_order_sov_items","930299b4-6766-4112-812a-a348e2fe1366","3110174d-923f-4066-9d2a-8f46c12e5b11","761","000086","Inclusions - Furnish (4) 50-ton packaged RTUs - Unit Model #","Complete","1","237000","237000","Cost of Contracts- Subco","530000","no_project_budget_code_match","","","","","Create/activate the missing project budget code or mark the row intentionally unmapped."
"purchase_order_sov_items","66e0a215-cd41-4f97-b67f-005ef2078c56","316640d6-c78a-4530-a678-8eb29cc80bf5","31","000068","General Notes - All work shall be performed in accordance wi","Approved","1","261000","261000","Cost of Contracts- Subco","1110.39","ambiguous_typed_matches","1235eae8-aa0d-4588-8a09-704b98f0861d;470a7b44-1a25-4e42-a3f3-1c52bfa630c8","26-1000.L;26-1000.S","cccd6650-7148-49f7-9254-49ada13fdd76","26-1000","Manual selection required: choose the specific cost type candidate."
"purchase_order_sov_items","2a5b3f80-5118-44b2-8c28-417e80b785c6","316640d6-c78a-4530-a678-8eb29cc80bf5","31","000068","General Notes - All work shall be performed in accordance wi","Approved","2","261000","261000","Cost of Contracts- Subco","1000","ambiguous_typed_matches","1235eae8-aa0d-4588-8a09-704b98f0861d;470a7b44-1a25-4e42-a3f3-1c52bfa630c8","26-1000.L;26-1000.S","cccd6650-7148-49f7-9254-49ada13fdd76","26-1000","Manual selection required: choose the specific cost type candidate."
"purchase_order_sov_items","1953ad54-969f-45e2-9d6a-25d6ead53f97","3d3a4435-8af3-4b7b-9b1e-4064c13a4fcb","43","000084","Price includes  - (32) 1"" x 4"" x 16' Kebony Boards - Flat Be","Complete","1","062000","062000","Cost of Contracts- Subco","3556.88","ambiguous_typed_matches","7586b589-e309-461a-9dee-e03826740740;f266f595-13d9-4ee1-89e7-855661949bf9;606fd471-37b1-492b-b0ce-03121a071e50","06-2000.M;06-2000.X;06-2000.S","27db75d4-64ea-448d-b48e-44e10fba7070","06-2000","Manual selection required: choose the specific cost type candidate."
"purchase_order_sov_items","449f0609-bcdb-4ae5-8bb4-c5e81ea9365b","45e19bed-66f5-4bfa-a1cc-18fa13dcde53","761","000076","Structural engineering services to analyze existing roof fra","Complete","1","505000","505000","Cost of Contracts- Other","5805.65","no_project_budget_code_match","","","","","Create/activate the missing project budget code or mark the row intentionally unmapped."
"purchase_order_sov_items","e8d7176e-b50d-472f-b12b-0d0b32239f08","45e19bed-66f5-4bfa-a1cc-18fa13dcde53","761","000076","Structural engineering services to analyze existing roof fra","Complete","2","505000","505000","Cost of Contracts- Other","8000","no_project_budget_code_match","","","","","Create/activate the missing project budget code or mark the row intentionally unmapped."
"purchase_order_sov_items","0ba20c26-1a65-42d0-9d1a-13c2a5e646e0","45e19bed-66f5-4bfa-a1cc-18fa13dcde53","761","000076","Structural engineering services to analyze existing roof fra","Complete","3","505000","505000","Cost of Contracts- Subco","3500","no_project_budget_code_match","","","","","Create/activate the missing project budget code or mark the row intentionally unmapped."
"purchase_order_sov_items","7effc68f-10dc-4c3a-8193-bd2367c1555d","46caec56-edc7-422a-a248-1ae2c4884328","879","000091","Provide and deliver to job site the following materials: Hea","Approved","1","211313","211313","Cost of Contracts- Subco","34225.51","no_project_budget_code_match","","","","","Create/activate the missing project budget code or mark the row intentionally unmapped."
"purchase_order_sov_items","85579650-36c0-43c7-a840-53b1522c2b49","46caec56-edc7-422a-a248-1ae2c4884328","879","000091","Provide and deliver to job site the following materials: Hea","Approved","2","211313","211313","Cost of Contracts- Subco","18956.3","no_project_budget_code_match","","","","","Create/activate the missing project budget code or mark the row intentionally unmapped."
"purchase_order_sov_items","c9ef80fd-57d4-438b-88f4-f431e9150c3a","49777ad9-c96e-4fd0-af71-b4d39762fdfd","868","000124","Providing Restroom Accessories Materials  4 Bradley 24""x30""","Approved","1","102813","102813","Cost of Contracts- Material","694.65","no_project_budget_code_match","","","","","Create/activate the missing project budget code or mark the row intentionally unmapped."
"purchase_order_sov_items","26095693-21a5-4137-8407-4c1b5dbeda4b","4bd3598e-5b31-4681-9e5d-8e82ea223ab5","53","000017","MEP Drawings","Complete","1","506500","506500","Cost of Contracts- Subco","14000","no_project_budget_code_match","","","","","Create/activate the missing project budget code or mark the row intentionally unmapped."
"purchase_order_sov_items","18aa1e57-87b2-4ca0-8723-475264b8aa7a","510f289c-1af2-41c6-a32a-2f4749d66b0a","67","000116","Design of Precast for ground up 100000 square foot warehouse","Complete","1","034500","034500","Cost of Contracts- Material","19000","ambiguous_typed_matches","b6460262-6aef-44c9-8fce-510461fb6588;137561a5-455e-4017-90b5-59cfc397e1fd","03-4500.O;03-4500.S","","","Manual selection required: choose the specific cost type candidate."
"purchase_order_sov_items","719cb1b9-8471-46ea-b112-eae1eec8e8e1","568c7ba0-be12-4f05-a8f8-a15c7e4c12cb","43","000050","000050","Approved","1","102813","102813","Cost of Contracts- Other","17000","ambiguous_typed_matches","b57faf81-e5c6-4582-9044-f00aa4f01178;3e46904e-5cc9-44b2-b986-1377f43369bc","10-2813.X;10-2813.S","9f7fd379-4da9-4d8e-b06f-15f903b98813","10-2813","Manual selection required: choose the specific cost type candidate."
"purchase_order_sov_items","99c36dea-42ce-4afc-9031-431083248ca3","568c7ba0-be12-4f05-a8f8-a15c7e4c12cb","43","000050","000050","Approved","2","102813","102813","Cost of Contracts- Other","2100","ambiguous_typed_matches","b57faf81-e5c6-4582-9044-f00aa4f01178;3e46904e-5cc9-44b2-b986-1377f43369bc","10-2813.X;10-2813.S","9f7fd379-4da9-4d8e-b06f-15f903b98813","10-2813","Manual selection required: choose the specific cost type candidate."
"purchase_order_sov_items","97f27714-58cb-495f-bde7-33f990f04b42","568c7ba0-be12-4f05-a8f8-a15c7e4c12cb","43","000050","000050","Approved","3","102813","102813","Cost of Contracts- Other","1257","ambiguous_typed_matches","b57faf81-e5c6-4582-9044-f00aa4f01178;3e46904e-5cc9-44b2-b986-1377f43369bc","10-2813.X;10-2813.S","9f7fd379-4da9-4d8e-b06f-15f903b98813","10-2813","Manual selection required: choose the specific cost type candidate."
"purchase_order_sov_items","a6ea05fc-86b4-4426-afff-8a84f22b8f1a","568c7ba0-be12-4f05-a8f8-a15c7e4c12cb","43","000050","000050","Approved","4","102813","102813","Cost of Contracts- Other","4400","ambiguous_typed_matches","b57faf81-e5c6-4582-9044-f00aa4f01178;3e46904e-5cc9-44b2-b986-1377f43369bc","10-2813.X;10-2813.S","9f7fd379-4da9-4d8e-b06f-15f903b98813","10-2813","Manual selection required: choose the specific cost type candidate."
"purchase_order_sov_items","f5a7ea2e-2f3b-427f-a694-25a5e6245bb3","568c7ba0-be12-4f05-a8f8-a15c7e4c12cb","43","000050","000050","Approved","5","102813","102813","Cost of Contracts- Other","5000","ambiguous_typed_matches","b57faf81-e5c6-4582-9044-f00aa4f01178;3e46904e-5cc9-44b2-b986-1377f43369bc","10-2813.X;10-2813.S","9f7fd379-4da9-4d8e-b06f-15f903b98813","10-2813","Manual selection required: choose the specific cost type candidate."
"purchase_order_sov_items","a0de48df-849f-4178-a8c5-bd9979781036","568c7ba0-be12-4f05-a8f8-a15c7e4c12cb","43","000050","000050","Approved","6","081113","081113","Cost of Contracts- Subco","606.69","ambiguous_typed_matches","9c227e72-c5d6-4c8f-b4e6-fe4346c802b0;cc697137-bc34-46c5-8aed-e856c93f5f5f","08-1113.M;08-1113.S","c10c4073-9f8c-49fe-abe6-a90c77960705","08-1113","Manual selection required: choose the specific cost type candidate."
"purchase_order_sov_items","86ad023b-2970-44fc-8f23-184bbf117c7d","568c7ba0-be12-4f05-a8f8-a15c7e4c12cb","43","000050","000050","Approved","7","102813","102813","Cost of Contracts- Subco","2552.68","ambiguous_typed_matches","b57faf81-e5c6-4582-9044-f00aa4f01178;3e46904e-5cc9-44b2-b986-1377f43369bc","10-2813.X;10-2813.S","9f7fd379-4da9-4d8e-b06f-15f903b98813","10-2813","Manual selection required: choose the specific cost type candidate."
"purchase_order_sov_items","1082dab4-9f7f-4872-aa61-822eed1e5edc","733b4e5e-a9b4-4f4a-9833-e4bffd743fbe","43","000085","Cost to provide inspection with tagging of all fire extingui","Complete","1","104416","104416","Cost of Contracts- Subco","120","ambiguous_typed_matches","19c69de6-58ae-4bd9-abb4-ce5d15a705eb;4df8eb32-899b-4359-b73d-e099c0367544","10-4416.M;10-4416.S","54e05b17-c7b7-40ca-815b-d4141ca35c50","10-4416","Manual selection required: choose the specific cost type candidate."
"purchase_order_sov_items","4f826c8a-ab11-47a2-9bea-f8621dc9defd","733b4e5e-a9b4-4f4a-9833-e4bffd743fbe","43","000085","Cost to provide inspection with tagging of all fire extingui","Complete","2","104416","104416","Cost of Contracts- Subco","105","ambiguous_typed_matches","19c69de6-58ae-4bd9-abb4-ce5d15a705eb;4df8eb32-899b-4359-b73d-e099c0367544","10-4416.M;10-4416.S","54e05b17-c7b7-40ca-815b-d4141ca35c50","10-4416","Manual selection required: choose the specific cost type candidate."
"purchase_order_sov_items","1a1d21e8-b20b-410c-9a18-1b4c5dc7f097","733b4e5e-a9b4-4f4a-9833-e4bffd743fbe","43","000085","Cost to provide inspection with tagging of all fire extingui","Complete","3","104416","104416","Cost of Contracts- Subco","35","ambiguous_typed_matches","19c69de6-58ae-4bd9-abb4-ce5d15a705eb;4df8eb32-899b-4359-b73d-e099c0367544","10-4416.M;10-4416.S","54e05b17-c7b7-40ca-815b-d4141ca35c50","10-4416","Manual selection required: choose the specific cost type candidate."
"purchase_order_sov_items","7c69c484-441a-43bd-8bd3-1fe14a3983a2","733b4e5e-a9b4-4f4a-9833-e4bffd743fbe","43","000085","Cost to provide inspection with tagging of all fire extingui","Complete","4","104416","104416","Cost of Contracts- Subco","7.35","ambiguous_typed_matches","19c69de6-58ae-4bd9-abb4-ce5d15a705eb;4df8eb32-899b-4359-b73d-e099c0367544","10-4416.M;10-4416.S","54e05b17-c7b7-40ca-815b-d4141ca35c50","10-4416","Manual selection required: choose the specific cost type candidate."
"purchase_order_sov_items","3d94965d-637d-4732-bc86-30b8473e4352","742f28ba-bfac-4e68-bd59-804f33a8ac32","761","PO-5347-0001","Acco Engineered Systems","Approved","1","23-7000","237000","Roof Top Units","530000","no_project_budget_code_match","","","","","Create/activate the missing project budget code or mark the row intentionally unmapped."
"purchase_order_sov_items","75ecb617-6bb8-46fa-90f0-03d2fd760eb8","774dc329-e155-4884-a829-24a8a54556bc","43","000059","000059","Complete","1","081113","081113","Cost of Contracts- Material","5532.42","ambiguous_typed_matches","9c227e72-c5d6-4c8f-b4e6-fe4346c802b0;cc697137-bc34-46c5-8aed-e856c93f5f5f","08-1113.M;08-1113.S","c10c4073-9f8c-49fe-abe6-a90c77960705","08-1113","Manual selection required: choose the specific cost type candidate."
"purchase_order_sov_items","ecc529db-f344-4512-a027-7de3a385607d","774dc329-e155-4884-a829-24a8a54556bc","43","000059","000059","Complete","2","081113","081113","Cost of Contracts- Material","600","ambiguous_typed_matches","9c227e72-c5d6-4c8f-b4e6-fe4346c802b0;cc697137-bc34-46c5-8aed-e856c93f5f5f","08-1113.M;08-1113.S","c10c4073-9f8c-49fe-abe6-a90c77960705","08-1113","Manual selection required: choose the specific cost type candidate."
"purchase_order_sov_items","080d92ea-974d-45c0-aef8-ab951ad494db","774dc329-e155-4884-a829-24a8a54556bc","43","000059","000059","Complete","3","081113","081113","Cost of Contracts- Material","1600","ambiguous_typed_matches","9c227e72-c5d6-4c8f-b4e6-fe4346c802b0;cc697137-bc34-46c5-8aed-e856c93f5f5f","08-1113.M;08-1113.S","c10c4073-9f8c-49fe-abe6-a90c77960705","08-1113","Manual selection required: choose the specific cost type candidate."
"purchase_order_sov_items","466fb3d2-9b8e-4983-9824-e9446f117253","774dc329-e155-4884-a829-24a8a54556bc","43","000059","000059","Complete","4","081113","081113","Cost of Contracts- Material","200","ambiguous_typed_matches","9c227e72-c5d6-4c8f-b4e6-fe4346c802b0;cc697137-bc34-46c5-8aed-e856c93f5f5f","08-1113.M;08-1113.S","c10c4073-9f8c-49fe-abe6-a90c77960705","08-1113","Manual selection required: choose the specific cost type candidate."
"purchase_order_sov_items","e98ef587-a1e0-4791-9c9c-333e2f777640","774dc329-e155-4884-a829-24a8a54556bc","43","000059","000059","Complete","5","081113","081113","Cost of Contracts- Material","1000","ambiguous_typed_matches","9c227e72-c5d6-4c8f-b4e6-fe4346c802b0;cc697137-bc34-46c5-8aed-e856c93f5f5f","08-1113.M;08-1113.S","c10c4073-9f8c-49fe-abe6-a90c77960705","08-1113","Manual selection required: choose the specific cost type candidate."
"purchase_order_sov_items","94e4ba2e-66db-4ac1-bf65-288f3803d9f9","774dc329-e155-4884-a829-24a8a54556bc","43","000059","000059","Complete","6","081113","081113","Cost of Contracts- Material","20000","ambiguous_typed_matches","9c227e72-c5d6-4c8f-b4e6-fe4346c802b0;cc697137-bc34-46c5-8aed-e856c93f5f5f","08-1113.M;08-1113.S","c10c4073-9f8c-49fe-abe6-a90c77960705","08-1113","Manual selection required: choose the specific cost type candidate."
"purchase_order_sov_items","2297f70d-6bea-43e2-a438-06410c89082e","774dc329-e155-4884-a829-24a8a54556bc","43","000059","000059","Complete","7","081113","081113","Cost of Contracts- Material","1500","ambiguous_typed_matches","9c227e72-c5d6-4c8f-b4e6-fe4346c802b0;cc697137-bc34-46c5-8aed-e856c93f5f5f","08-1113.M;08-1113.S","c10c4073-9f8c-49fe-abe6-a90c77960705","08-1113","Manual selection required: choose the specific cost type candidate."
"purchase_order_sov_items","3234c628-f860-44ab-b1a8-b2b92b037bd9","774dc329-e155-4884-a829-24a8a54556bc","43","000059","000059","Complete","8","081113","081113","Cost of Contracts- Material","200","ambiguous_typed_matches","9c227e72-c5d6-4c8f-b4e6-fe4346c802b0;cc697137-bc34-46c5-8aed-e856c93f5f5f","08-1113.M;08-1113.S","c10c4073-9f8c-49fe-abe6-a90c77960705","08-1113","Manual selection required: choose the specific cost type candidate."
"purchase_order_sov_items","425b2868-05d8-4c42-ab42-0c1a73910cb6","774dc329-e155-4884-a829-24a8a54556bc","43","000059","000059","Complete","9","081113","081113","Cost of Contracts- Material","200","ambiguous_typed_matches","9c227e72-c5d6-4c8f-b4e6-fe4346c802b0;cc697137-bc34-46c5-8aed-e856c93f5f5f","08-1113.M;08-1113.S","c10c4073-9f8c-49fe-abe6-a90c77960705","08-1113","Manual selection required: choose the specific cost type candidate."
"purchase_order_sov_items","dcbfab10-690a-4b90-af6c-56eab5ceb843","774dc329-e155-4884-a829-24a8a54556bc","43","000059","000059","Complete","10","081113","081113","Cost of Contracts- Material","1600","ambiguous_typed_matches","9c227e72-c5d6-4c8f-b4e6-fe4346c802b0;cc697137-bc34-46c5-8aed-e856c93f5f5f","08-1113.M;08-1113.S","c10c4073-9f8c-49fe-abe6-a90c77960705","08-1113","Manual selection required: choose the specific cost type candidate."
"purchase_order_sov_items","91c39dd3-b1d3-494f-888c-68efc4e068f2","774dc329-e155-4884-a829-24a8a54556bc","43","000059","000059","Complete","11","081113","081113","Cost of Contracts- Material","400","ambiguous_typed_matches","9c227e72-c5d6-4c8f-b4e6-fe4346c802b0;cc697137-bc34-46c5-8aed-e856c93f5f5f","08-1113.M;08-1113.S","c10c4073-9f8c-49fe-abe6-a90c77960705","08-1113","Manual selection required: choose the specific cost type candidate."
"purchase_order_sov_items","06c7a91f-17d9-49fb-b28e-aa43be0520b1","774dc329-e155-4884-a829-24a8a54556bc","43","000059","000059","Complete","12","081113","081113","Cost of Contracts- Material","20000","ambiguous_typed_matches","9c227e72-c5d6-4c8f-b4e6-fe4346c802b0;cc697137-bc34-46c5-8aed-e856c93f5f5f","08-1113.M;08-1113.S","c10c4073-9f8c-49fe-abe6-a90c77960705","08-1113","Manual selection required: choose the specific cost type candidate."
"purchase_order_sov_items","a3cd12ad-1939-4da5-8d90-1cb1d02a6e52","774dc329-e155-4884-a829-24a8a54556bc","43","000059","000059","Complete","13","081113","081113","Cost of Contracts- Material","2370","ambiguous_typed_matches","9c227e72-c5d6-4c8f-b4e6-fe4346c802b0;cc697137-bc34-46c5-8aed-e856c93f5f5f","08-1113.M;08-1113.S","c10c4073-9f8c-49fe-abe6-a90c77960705","08-1113","Manual selection required: choose the specific cost type candidate."
"purchase_order_sov_items","48224f73-735f-4a97-ad37-aab324a88d2f","774dc329-e155-4884-a829-24a8a54556bc","43","000059","000059","Complete","14","081113","081113","Cost of Contracts- Material","2897.01","ambiguous_typed_matches","9c227e72-c5d6-4c8f-b4e6-fe4346c802b0;cc697137-bc34-46c5-8aed-e856c93f5f5f","08-1113.M;08-1113.S","c10c4073-9f8c-49fe-abe6-a90c77960705","08-1113","Manual selection required: choose the specific cost type candidate."
"purchase_order_sov_items","bc8a8093-e015-44ca-a46e-b6d0914921cf","774dc329-e155-4884-a829-24a8a54556bc","43","000059","000059","Complete","15","081113","081113","Cost of Contracts- Subco","7221.07","ambiguous_typed_matches","9c227e72-c5d6-4c8f-b4e6-fe4346c802b0;cc697137-bc34-46c5-8aed-e856c93f5f5f","08-1113.M;08-1113.S","c10c4073-9f8c-49fe-abe6-a90c77960705","08-1113","Manual selection required: choose the specific cost type candidate."
"purchase_order_sov_items","5fb52755-5a86-4525-a3c7-91aa6022b5e5","786ea93c-2109-42e8-a4f0-d920f4b56264","767","PO-TEST-001","Test Purchase Order","Approved","1","","","Farming","10000","blank_code_nonzero_amount","","","","","Source data repair required: assign a project budget code before this financial amount can be trusted."
"purchase_order_sov_items","bbba96cf-3f4c-40d5-be8b-286127b216ed","7b55a96c-5a89-4d4d-876a-34a0ef328295","761","000066","Inclusions - Furnish (4) 50-ton packaged RTUs - Unit Model #","Approved","1","237000","237000","Cost of Contracts- Subco","530000","no_project_budget_code_match","","","","","Create/activate the missing project budget code or mark the row intentionally unmapped."
"purchase_order_sov_items","7e3c8b59-463a-40ba-a27b-0060cd61f315","8be7d783-baaf-42dc-b355-2358ea39d1ca","43","000081","The original 1""x4""x16' Kebony Board order was not enough mat","Complete","1","062000","062000","Cost of Contracts- Material","3880.5","ambiguous_typed_matches","7586b589-e309-461a-9dee-e03826740740;f266f595-13d9-4ee1-89e7-855661949bf9;606fd471-37b1-492b-b0ce-03121a071e50","06-2000.M;06-2000.X;06-2000.S","27db75d4-64ea-448d-b48e-44e10fba7070","06-2000","Manual selection required: choose the specific cost type candidate."
"purchase_order_sov_items","ce0bf676-0989-4e1a-ab26-cdeb519623d4","8be7d783-baaf-42dc-b355-2358ea39d1ca","43","000081","The original 1""x4""x16' Kebony Board order was not enough mat","Complete","2","062000","062000","Cost of Contracts- Material","150","ambiguous_typed_matches","7586b589-e309-461a-9dee-e03826740740;f266f595-13d9-4ee1-89e7-855661949bf9;606fd471-37b1-492b-b0ce-03121a071e50","06-2000.M;06-2000.X;06-2000.S","27db75d4-64ea-448d-b48e-44e10fba7070","06-2000","Manual selection required: choose the specific cost type candidate."
"purchase_order_sov_items","5d28aea8-4c76-49f3-b0ce-e1ede0201325","8be7d783-baaf-42dc-b355-2358ea39d1ca","43","000081","The original 1""x4""x16' Kebony Board order was not enough mat","Complete","3","062000","062000","Cost of Contracts- Material","271.64","ambiguous_typed_matches","7586b589-e309-461a-9dee-e03826740740;f266f595-13d9-4ee1-89e7-855661949bf9;606fd471-37b1-492b-b0ce-03121a071e50","06-2000.M;06-2000.X;06-2000.S","27db75d4-64ea-448d-b48e-44e10fba7070","06-2000","Manual selection required: choose the specific cost type candidate."
"purchase_order_sov_items","aa2fa8e7-405c-4026-b955-35406aab02cf","9e8dd5c0-3fc1-4515-a77f-37ee3d2c9402","879","000092","Provide and deliver to job site the following materials: Hea","Approved","1","211313","211313","Cost of Contracts- Subco","59974.8","no_project_budget_code_match","","","","","Create/activate the missing project budget code or mark the row intentionally unmapped."
"purchase_order_sov_items","45bf2465-545f-42ca-8b6d-f6750dbc5b4a","9e8dd5c0-3fc1-4515-a77f-37ee3d2c9402","879","000092","Provide and deliver to job site the following materials: Hea","Approved","2","211313","211313","Cost of Contracts- Subco","18956.3","no_project_budget_code_match","","","","","Create/activate the missing project budget code or mark the row intentionally unmapped."
"purchase_order_sov_items","554f7f4f-e50b-48df-8399-715f1bf2b210","a5ebc064-3f0e-4504-9a78-e8caaa3bc35b","876","PO-8344-0005","Exol Morrisville fire sprinkler system design","Draft","1","","","","0","blank_code_zero_amount","","","","","Can remain unmapped if row is intentionally zero-value, otherwise assign a project budget code."
"purchase_order_sov_items","e7470077-3d65-416d-81a8-0db1b5cfa923","b27bee18-9d25-4d31-a54f-145700317e02","31","000060","Provide and deliver to job site the following materials:  He","Approved","1","211313","211313","Cost of Contracts- Subco","263157.47","ambiguous_typed_matches","5614a895-0fcc-4b49-b713-7f3c9af02d99;28487d72-7489-4529-b30e-bb02d639382a;5958c2f5-11a1-4694-9121-dd4d64f4a52b;304ea55e-827a-484f-8d5a-4885a170bf32","21-1313.L;21-1313.X;21-1313.S;21-1313.M","a37d3f1e-4ea1-48f2-9e62-06d06c422449","21-1313","Manual selection required: choose the specific cost type candidate."
